Brand,Model,Variant,Year,Km_Driven,Fuel,Seller_Type,Transmission,Owner,Selling_Price
12,84,726,2017,35000,4,1,1,0,409999
10,517,311,2012,130000,1,1,1,0,500000
15,448,715,2013,90000,1,1,1,2,220000
8,191,293,2008,80000,4,1,1,2,120000
10,407,714,2007,55000,4,1,1,2,70000
12,468,665,2017,15000,4,1,1,0,800000
11,429,569,2012,145000,1,1,1,0,525000
5,215,604,2016,35000,4,1,1,0,300000
10,600,655,2008,56000,4,1,1,2,195000
8,192,186,2007,98000,1,1,1,2,130000
20,184,701,2011,135000,1,1,1,2,300000
12,16,709,2002,60000,4,1,1,4,120000
20,269,413,2010,120000,1,1,1,4,450000
19,257,638,2010,102000,1,1,1,2,160000
11,69,663,2018,35000,1,1,1,0,800000
12,5,546,2013,80000,4,1,1,0,100000
12,16,523,2015,32933,4,0,1,0,265000
12,539,643,2008,54551,4,0,1,0,175000
12,332,515,2014,57112,4,0,1,0,250999
10,572,112,2015,41025,4,0,0,0,471000
12,459,634,2019,5000,1,1,1,0,650000
10,136,655,2012,53122,4,0,1,2,225000
12,16,525,2013,64111,0,0,1,0,245000
12,371,644,2011,78892,4,0,1,0,221000
10,605,47,2011,74113,4,0,1,0,271000
12,539,708,2012,80000,4,0,1,0,290000
12,479,569,2017,39000,4,0,1,0,525000
21,503,300,2012,84775,4,0,1,0,377000
19,319,676,2012,20778,4,0,1,0,95000
12,170,702,2015,64441,1,0,1,0,763000
9,28,732,2015,43192,4,0,1,0,450000
19,322,712,2014,44416,4,0,1,0,140000
12,100,677,2016,79991,1,0,1,0,701000
15,310,720,2011,62601,1,0,1,2,277000
12,58,563,2018,50000,4,1,0,0,520000
8,197,240,2017,100000,1,1,1,0,550000
21,505,626,2011,97000,1,1,1,4,260000
17,357,673,2015,100000,1,1,1,0,420000
16,0,615,2002,100000,4,1,1,4,35000
11,570,569,2018,20000,1,1,1,0,1150000
12,94,198,2017,46000,4,1,1,0,680000
12,456,702,2012,40000,1,1,1,0,425000
12,459,634,2014,70000,1,1,1,2,450000
20,269,419,2008,89600,1,1,1,4,590000
21,277,191,2017,60800,4,1,1,0,936999
9,314,591,2015,104000,1,1,1,2,420000
21,349,254,2014,80000,1,1,1,2,450000
12,5,546,2004,69111,4,1,1,4,40000
20,269,410,2014,70000,1,1,1,2,520000
12,5,546,2007,120000,4,1,1,0,80000
19,316,578,2014,40000,4,1,1,0,55000
11,67,508,2001,100000,1,1,1,4,80000
12,16,523,2019,20000,4,1,1,0,210000
19,497,30,2017,50000,1,1,1,0,260000
19,598,128,2016,70000,1,1,1,0,250000
19,249,568,2008,90000,1,1,1,0,80000
20,269,417,2010,150000,1,1,1,2,450000
20,269,411,2005,120000,1,1,1,2,310000
8,201,603,2014,90000,4,1,1,2,350000
12,379,702,2011,100000,1,1,1,0,320000
9,28,729,2016,90000,1,1,1,0,475000
19,298,632,2011,140000,1,1,1,2,220000
19,245,632,2008,60000,4,1,1,0,70000
3,392,148,2015,40000,1,1,1,0,281000
19,266,595,2013,80000,1,1,1,0,211000
10,160,609,2018,11000,4,1,1,0,550000
3,168,513,2014,110000,1,1,1,0,350000
12,553,552,2017,19890,4,0,0,0,420000
17,279,671,2015,20969,4,0,1,0,270000
12,84,708,2016,20194,4,0,1,0,399000
8,196,698,2016,34982,4,0,1,0,440000
10,136,655,2012,44588,4,0,1,0,250000
8,146,215,2016,57904,1,0,1,0,650000
12,18,708,2015,59258,4,0,1,0,270000
8,196,698,2016,60826,4,0,1,0,390000
12,5,546,2014,35000,4,1,1,0,225000
11,571,460,2015,110000,1,1,1,2,900000
19,327,92,2019,10000,4,1,1,0,800000
9,26,730,2013,50000,1,1,1,0,320000
12,16,523,2016,25000,4,1,1,0,300000
10,605,48,2018,25000,4,1,1,0,740000
5,368,7,2019,1300,4,1,1,0,350000
5,218,569,2014,40000,4,1,1,0,280000
12,460,702,2018,50000,1,1,0,0,675000
10,602,39,2011,20000,4,1,1,0,300000
3,82,392,2011,76000,1,1,1,4,400000
11,434,466,2010,100000,1,1,1,4,420000
19,324,485,2008,120000,1,1,1,0,300000
12,553,657,2010,70000,4,1,1,0,170000
10,139,665,2014,70000,4,1,1,4,210000
12,170,702,2015,60000,1,1,1,2,600000
12,554,632,2014,38000,4,1,1,2,260000
19,322,719,2015,19000,4,1,1,0,82000
11,485,480,2016,75000,1,1,1,0,690000
10,228,562,2015,70000,1,1,1,0,300000
10,518,298,2017,31707,1,1,1,0,799000
12,16,523,2014,90000,4,1,1,2,190000
11,515,202,2014,30000,1,1,1,0,250000
10,517,330,2009,60000,4,1,1,0,200000
11,66,586,2005,90000,1,1,1,2,300000
19,599,127,2015,120000,4,1,1,2,250000
12,5,546,2008,70000,4,1,1,4,90000
17,130,532,2016,160000,1,1,1,0,700000
12,553,661,2017,110000,4,1,1,2,290000
20,269,431,2014,97000,1,1,1,2,1050000
19,268,595,2008,100000,1,1,1,4,70000
12,482,569,2016,41000,1,1,1,0,520000
19,257,638,2012,90000,1,1,1,0,150000
10,603,33,2008,90000,4,1,1,0,120000
10,611,41,2016,25000,4,1,1,0,600000
19,573,492,2010,70000,1,1,1,2,150000
21,510,626,2011,60000,4,1,1,0,400000
12,16,523,2015,30000,4,1,1,2,310000
12,57,41,2015,30000,4,1,1,0,550000
10,611,162,2016,60000,1,1,1,0,550000
10,228,655,2013,73000,1,1,1,0,320000
12,532,659,2017,50000,1,1,1,2,700000
12,170,702,2012,110000,1,1,1,2,700000
10,605,188,2017,84000,1,0,1,0,655000
3,65,637,2011,110000,3,1,1,0,200000
17,130,533,2012,150000,1,1,1,0,375000
10,517,311,2012,109052,1,0,1,0,470000
12,94,703,2015,90658,1,0,1,0,550000
9,35,729,2014,110000,1,1,1,2,500000
5,219,569,2015,25000,4,1,1,0,210000
10,521,596,2009,75000,1,0,0,0,245000
9,538,706,2017,25552,4,0,1,2,700000
10,143,665,2018,20000,4,1,1,0,300000
10,572,53,2017,80000,1,1,1,0,350000
10,155,569,2017,25000,4,0,0,0,635000
9,106,674,2012,40700,4,1,1,0,325000
11,565,356,2017,65500,1,0,0,0,1150000
19,265,568,2008,42000,4,0,1,0,110000
9,106,270,2018,8000,4,0,1,0,890000
12,456,142,2007,80000,4,1,1,2,73000
12,104,665,2016,6000,4,0,1,0,750000
12,57,41,2018,11174,4,0,1,0,690000
19,257,617,2008,120000,4,1,1,0,130000
10,407,617,2007,85000,4,1,1,2,85000
15,448,720,2013,105000,1,1,1,0,325000
10,517,286,2018,30000,1,0,1,2,860000
12,376,445,2017,41000,1,1,1,0,690000
10,152,674,2013,54000,1,0,1,0,650000
3,395,545,2014,40000,1,1,1,0,375000
10,517,314,2013,71000,1,0,1,0,525000
12,150,500,2016,72500,4,0,1,0,330000
12,150,500,2013,76600,4,0,1,0,280000
12,456,726,2014,40000,4,1,1,0,470000
21,352,120,2011,110000,1,1,1,0,350000
9,106,269,2012,63000,4,0,1,0,480000
10,517,289,2016,60000,1,1,1,0,620000
5,218,569,2014,58000,4,1,1,0,250000
3,439,7,2010,80000,4,1,1,2,78692
10,613,162,2012,80000,1,1,1,0,350000
12,545,657,2013,70000,4,1,1,2,250000
10,605,103,2011,97700,4,1,1,1,260000
9,314,591,2016,36000,1,1,1,2,640000
19,325,393,2008,90000,1,1,1,2,220000
21,503,254,2015,130000,1,1,1,0,465000
12,480,568,2010,120000,1,1,1,2,229999
12,554,632,2018,15000,4,1,1,0,425000
19,245,632,2008,120000,4,1,1,4,95000
10,142,665,2012,170000,3,1,1,4,170000
5,369,659,2016,37500,4,1,1,2,229999
12,223,654,2007,145000,4,1,1,4,479000
10,136,688,2016,30000,4,1,1,0,340000
12,459,726,2016,35000,4,1,1,0,620000
19,302,602,2012,60000,1,1,1,0,270000
19,497,32,2018,35000,1,1,1,0,400000
12,553,661,2015,40000,4,1,1,0,260000
10,400,735,2003,50000,4,1,1,1,48000
19,322,712,2015,23800,4,1,1,2,100000
15,491,530,2015,70000,1,1,1,0,490000
12,544,649,2010,90000,3,1,1,2,120000
10,600,607,2008,102000,4,1,1,2,125000
12,16,523,2019,5000,4,1,1,0,190000
6,293,665,2011,20000,4,1,1,0,500000
9,117,342,2008,90000,4,1,1,0,320000
9,117,335,2007,47000,4,0,0,0,250000
8,199,696,2010,90000,1,1,1,4,105000
10,606,98,2018,20000,4,1,1,0,550000
10,224,70,2019,1100,4,1,0,0,600000
12,16,529,2020,40000,4,1,1,0,210000
12,16,524,2012,15000,4,1,1,0,210000
12,16,644,2009,40000,4,1,1,0,150000
10,602,33,2008,60000,4,1,1,0,125000
12,84,708,2016,20000,4,1,1,0,380000
12,58,41,2019,5000,4,1,1,0,600000
12,477,594,2016,27000,4,1,1,0,490000
12,459,634,2018,38000,1,1,1,2,545000
12,554,632,2015,25000,4,1,1,0,250000
10,514,569,2020,1100,4,1,1,0,1050000
12,545,657,2007,100000,4,1,1,0,100000
8,199,726,2014,100000,1,1,1,2,250000
12,545,568,2007,110000,4,1,1,0,100000
8,196,276,2016,60000,1,1,1,2,350000
17,130,372,2012,70000,1,1,1,2,370000
12,597,630,2004,110000,4,1,1,2,121000
8,197,265,2017,44077,4,0,0,0,570000
12,173,702,2017,24000,1,1,1,0,785000
12,95,128,2018,30000,1,1,1,0,850000
12,554,632,2016,30000,4,1,1,2,375000
12,57,41,2017,40000,4,1,1,0,619000
3,128,641,2011,90000,1,1,1,2,335000
20,269,411,2006,50000,1,1,1,0,500000
12,539,642,2003,100000,4,1,1,2,60000
19,257,695,2013,70000,1,1,1,2,270000
12,547,657,2010,100000,4,1,1,2,225000
12,385,569,2011,160000,4,1,1,2,150000
3,63,640,2013,70000,1,1,1,0,173000
21,503,225,2017,110000,1,1,0,0,710000
12,61,41,2017,20000,4,1,1,0,550000
12,5,548,2008,70000,4,1,1,2,58000
11,422,652,2013,150000,1,1,1,0,500000
12,471,569,2009,83000,4,1,1,2,120000
10,139,665,2018,30000,4,1,1,0,300000
5,217,569,2015,21000,4,1,1,0,295000
12,177,573,2018,80000,0,1,1,0,587000
0,222,375,2012,50000,4,1,1,2,430000
10,529,5,2007,50000,4,1,1,2,123000
18,286,384,2012,48500,1,1,0,2,450000
12,547,657,2007,60000,4,1,1,4,130000
19,248,190,2010,90000,1,1,1,2,110000
10,224,655,2015,70000,4,1,1,2,320000
12,548,632,2014,50000,4,1,1,0,300000
21,127,78,2016,110000,4,1,1,0,350000
12,177,664,2018,50000,4,1,1,0,800000
10,605,84,2017,60000,4,1,1,0,540000
12,547,573,2011,60000,0,1,1,2,160000
12,379,702,2013,100000,1,1,1,2,340000
12,148,501,2017,40000,4,1,1,2,350000
21,506,604,2011,100000,1,1,1,0,300000
12,371,703,2013,63000,1,1,1,0,330000
12,547,573,2016,80000,0,1,1,2,325000
12,459,702,2013,55000,1,1,1,0,250000
12,473,702,2013,55000,1,1,1,0,250000
3,65,659,2015,60000,4,1,1,0,240000
10,224,67,2020,5000,4,1,1,0,545000
10,603,39,2015,48000,4,0,1,0,300000
17,279,671,2017,50000,4,1,1,0,240000
17,279,24,2018,15000,4,1,1,0,360000
10,605,167,2012,70000,1,1,1,0,250000
18,287,384,2019,105000,1,0,0,0,475000
10,611,162,2016,50000,1,1,1,2,600000
19,257,574,2010,80000,1,1,1,2,150000
8,145,218,2017,50000,1,1,1,0,700000
12,91,569,2018,10000,4,1,0,0,500000
10,407,617,2012,45000,4,1,1,2,193000
9,113,700,2015,10000,4,1,1,0,800000
12,547,657,2008,50000,4,1,1,0,150000
12,5,546,2002,40000,4,1,1,1,80000
8,199,603,2010,100000,1,1,1,4,130000
8,199,603,2012,80000,1,1,1,2,280000
11,576,632,2011,110000,1,1,1,2,229999
12,593,568,2008,120000,4,1,1,0,80000
19,318,568,2010,10000,4,1,1,0,70000
12,371,703,2013,60000,1,1,1,2,240000
11,574,601,2010,72000,1,1,1,2,380000
10,407,717,2006,110000,4,1,1,0,80000
10,600,607,2013,50000,4,1,1,0,265000
10,144,659,2018,25000,4,1,1,0,320000
15,490,368,2014,120000,1,1,1,4,500000
11,569,460,2014,80000,1,1,1,2,600000
19,497,87,2018,80000,4,1,1,0,420000
12,591,632,2009,120000,4,1,1,0,140000
18,286,385,2010,100000,1,1,1,2,300000
10,418,630,2006,60000,4,0,1,2,100000
12,18,708,2017,25000,4,0,1,0,350000
8,145,262,2018,19000,4,0,1,0,850000
12,16,642,2008,54000,4,0,1,0,140000
8,45,569,2015,17100,4,0,1,2,550000
10,227,554,2017,19000,4,0,0,0,525000
8,146,209,2015,146000,1,0,1,0,470000
8,164,473,2013,98000,1,0,0,0,900000
17,130,370,2017,50000,1,1,1,0,800000
5,366,25,2017,15000,4,1,1,0,250000
12,242,42,2018,25000,4,1,0,0,700000
19,327,232,2019,25000,1,1,1,0,800000
11,569,460,2013,69000,1,1,1,0,660000
12,474,569,2015,60000,1,1,1,4,465000
12,459,702,2017,66000,1,1,1,4,600000
8,191,195,2010,110000,4,1,1,0,150000
10,517,311,2014,78000,1,1,1,2,450000
10,161,569,2019,10000,4,1,1,0,721000
12,456,58,2018,35000,4,1,1,0,300000
11,422,569,2019,10000,1,1,1,0,1000000
17,279,671,2016,40000,4,1,1,0,300000
11,422,642,2013,120000,1,1,1,0,450000
8,196,279,2017,40000,1,1,1,0,545000
9,34,569,2018,20000,1,1,1,0,844999
18,364,249,2016,93000,1,1,1,0,700000
20,184,701,2016,159000,1,1,1,0,650000
8,146,209,2014,75000,1,1,1,2,525000
8,192,186,2006,101100,1,1,1,4,110000
19,248,147,2011,66000,1,1,1,0,180000
10,600,607,2012,30000,4,1,1,2,280000
17,279,24,2019,10000,4,1,1,0,400000
11,571,487,2012,126000,1,1,1,2,625000
21,503,254,2015,70000,1,1,1,0,535000
12,474,661,2017,50000,1,1,1,0,459999
11,66,586,2010,100000,1,1,1,0,300000
9,117,341,2007,60000,4,1,0,0,280000
9,315,704,2014,70000,4,1,1,0,500000
10,604,554,2011,134444,4,1,0,2,180000
12,16,644,2009,120000,4,1,1,2,78000
15,311,666,2011,120000,1,1,1,0,160000
12,547,657,2008,100000,4,1,1,2,110000
11,71,489,2011,110000,1,1,1,2,450000
9,106,132,2003,165000,4,1,1,2,120000
9,52,654,2018,42000,1,1,1,0,1040000
10,228,688,2014,70000,1,1,1,2,390000
19,320,568,2011,60000,4,1,1,2,65000
21,351,120,2013,115000,1,1,1,4,320000
21,40,254,2017,70000,1,1,1,0,720000
12,483,545,2007,80000,4,1,1,2,220000
12,548,632,2011,65000,4,0,1,0,225000
19,298,632,2010,150000,1,1,1,2,200000
20,184,614,2015,75000,1,0,1,2,434999
8,199,696,2012,63700,1,1,1,0,300000
9,35,729,2018,74800,1,1,1,0,700000
8,164,432,2009,105000,1,1,1,2,500000
17,130,531,2016,40000,1,1,1,0,500000
12,371,635,2016,90000,1,1,1,2,400000
20,121,633,2015,75000,1,0,1,2,825000
12,459,702,2018,15000,1,1,1,0,720000
12,5,549,2009,30000,4,1,1,2,110000
11,434,462,2014,100000,1,1,1,2,600000
11,434,464,2009,155000,1,1,0,4,275000
10,605,188,2017,60000,1,1,1,0,740000
12,57,128,2017,90000,1,1,1,0,800000
10,518,315,2019,100000,1,1,1,0,1100000
2,561,734,2012,100000,1,1,0,2,750000
12,18,448,2012,90000,4,1,1,2,200000
19,438,507,2009,75000,1,1,1,0,210000
12,474,569,2009,120000,1,1,1,2,270000
20,184,194,2016,90000,1,1,1,2,630000
10,572,68,2015,55000,4,1,1,0,375000
11,574,581,2010,70000,1,1,1,0,300000
11,68,679,2016,95000,1,1,1,2,580000
10,517,162,2014,50000,1,1,1,0,550000
12,103,677,2016,50000,1,1,1,0,750000
12,335,632,2014,60516,4,1,1,0,250000
13,133,458,2007,76731,1,0,0,0,900000
12,456,722,2016,64000,1,0,1,0,685000
12,474,569,2014,65000,1,0,1,0,540000
9,116,725,2018,13000,4,0,0,3,1165000
8,146,210,2014,77000,1,0,1,0,610000
10,136,607,2011,24000,4,0,1,0,254999
15,308,720,2014,63840,4,0,1,0,280000
19,497,87,2017,25000,4,1,1,0,370000
19,325,393,2011,76400,1,1,1,2,459999
6,290,1,2011,80000,1,1,1,4,190000
6,359,178,2010,100000,4,1,1,1,165000
8,145,219,2017,40000,1,1,1,0,710000
12,591,632,2011,70000,4,1,1,0,229999
17,279,671,2018,15000,4,1,1,0,310000
12,554,632,2015,40000,4,1,1,0,320000
12,5,546,2006,54000,4,1,1,0,100000
10,517,576,2009,90000,1,1,1,0,160000
12,5,548,2007,52000,4,1,1,0,60000
3,63,640,2016,35000,1,1,1,2,350000
17,130,371,2017,60000,1,1,1,0,700000
12,18,708,2017,31489,4,1,1,0,300000
10,605,160,2018,40000,1,1,1,0,830000
10,523,705,2010,70000,4,1,1,0,229999
10,613,162,2013,100000,1,1,1,0,400000
12,239,569,2005,70000,4,1,1,2,300000
8,200,604,2013,50000,1,1,1,0,300000
12,5,546,2008,50000,4,1,1,2,80000
12,180,710,2007,90000,4,1,1,2,100000
19,252,638,2012,110000,1,1,1,0,300000
12,61,563,2018,26000,4,1,0,0,700000
12,533,665,2016,65000,1,1,1,0,975000
3,82,640,2009,130000,1,1,1,0,500000
17,130,533,2013,75000,1,1,1,2,550000
15,493,368,2014,110000,1,1,1,2,550000
12,18,448,2014,50000,4,1,1,0,240000
19,250,99,2009,80000,4,1,1,2,120000
12,16,523,2013,60000,4,1,1,2,900000
9,106,270,2009,90000,4,1,1,2,250000
17,279,24,2017,36000,4,1,1,0,280000
19,255,155,2010,87000,1,1,1,0,85000
19,254,190,2011,80000,1,1,1,0,90000
3,168,513,2015,50000,1,1,1,0,500000
12,5,689,2013,60000,4,1,1,0,200000
17,279,671,2015,50000,4,1,1,0,250000
12,459,702,2014,40000,1,1,1,4,185000
10,603,33,2008,60000,4,1,1,2,100000
20,184,707,2015,55000,1,1,1,0,610000
11,363,572,2012,80000,1,1,1,0,290000
10,139,665,2015,80000,4,1,1,0,225000
12,18,708,2017,50000,4,1,1,2,320000
19,257,574,2012,158000,1,1,1,4,135000
15,447,715,2016,19495,4,0,1,0,600000
17,130,534,2013,62668,1,0,1,0,570000
11,569,460,2013,85710,1,0,1,0,850000
8,199,603,2011,55130,1,0,1,2,250000
8,146,209,2014,63356,1,0,1,2,580000
3,439,16,2010,15000,4,1,1,0,180000
19,497,85,2017,50000,4,1,1,0,300000
20,187,706,2012,70000,4,1,1,2,269000
12,18,708,2018,20000,4,1,1,0,231999
3,62,638,2011,60000,4,1,1,4,150000
10,226,659,2017,5000,4,1,1,0,495000
12,94,709,2014,15000,4,1,1,0,700000
5,216,569,2018,4400,4,1,1,2,400000
11,574,624,2019,15000,1,1,1,4,599000
17,130,533,2013,45000,1,1,1,0,421000
8,145,218,2018,1000,1,1,1,0,841000
10,603,40,2014,38500,4,1,1,0,295000
10,600,688,2011,25000,4,1,1,0,220000
8,118,174,2013,35000,1,1,1,0,250000
20,204,472,2009,110000,1,1,1,2,1100000
10,517,322,2012,40000,4,1,1,0,300000
3,48,41,2007,110000,4,1,1,2,80000
3,63,640,2013,20000,1,1,1,4,215000
10,143,665,2012,14987,4,0,1,0,245000
8,145,242,2016,25061,1,0,1,0,650000
8,146,215,2017,42494,1,0,1,0,760000
9,28,730,2014,44875,1,0,1,0,395000
8,199,603,2014,89741,1,0,1,2,280000
9,271,235,2016,65000,1,0,1,0,495000
9,271,273,2016,35000,1,0,1,0,525000
19,325,397,2010,34500,1,1,1,0,210000
10,606,94,2018,30000,4,1,1,0,650000
8,209,569,2019,16000,1,1,1,0,525000
12,547,573,2010,80000,0,1,1,2,195000
12,173,702,2016,60000,1,1,1,0,650000
11,485,479,2015,110000,1,1,1,0,540000
12,16,523,2014,61000,4,1,1,0,180000
12,175,665,2018,50000,1,1,1,0,980000
6,236,542,2014,90000,1,1,1,0,250000
10,224,70,2018,35000,4,1,0,0,550000
21,503,300,2015,43000,4,1,1,2,509999
12,18,643,2017,50000,4,1,1,0,320000
10,137,646,2016,25000,4,1,1,0,275000
12,553,657,2009,50000,4,1,1,2,145000
6,237,543,2013,80000,1,1,1,0,250000
10,517,311,2012,35000,1,1,1,0,520000
12,16,644,2007,85000,4,1,1,2,95000
20,269,422,2011,110000,1,1,1,4,725000
12,5,546,2006,70000,4,1,1,2,55000
9,111,706,2014,100000,1,1,1,0,600000
21,509,626,2013,120000,1,1,1,2,330000
12,459,702,2015,89000,1,1,1,0,470000
12,456,723,2013,120000,1,1,1,0,365000
10,143,665,2013,40000,4,1,1,2,250000
12,554,632,2017,17000,4,1,1,0,430000
12,456,702,2013,125000,1,1,1,2,400000
12,459,726,2015,110000,4,1,1,2,615000
8,199,696,2011,120000,1,1,1,2,150000
8,199,726,2014,90000,1,1,1,0,240000
11,424,508,2014,90000,1,1,1,0,800000
10,142,665,2015,110000,3,1,1,0,240000
8,146,209,2014,87000,1,1,1,2,600000
11,422,642,2014,15000,1,1,1,0,800000
8,192,292,2012,38000,4,1,1,0,350000
9,106,270,2011,64000,4,1,1,2,300000
19,443,568,2015,55250,1,1,1,0,399000
11,66,586,2011,110000,1,1,1,0,300000
12,7,708,2012,70000,4,1,0,0,150000
3,128,641,2010,60000,1,1,1,4,320000
17,279,24,2017,13000,4,1,1,2,300000
15,492,676,2016,60000,1,1,1,0,1000000
14,345,492,2012,120000,1,1,1,2,1090000
19,325,396,2012,97000,1,1,1,2,450000
19,245,632,2007,130000,4,1,1,2,60000
12,459,726,2013,50000,4,1,1,0,500000
19,257,574,2012,120000,1,1,1,2,200000
12,16,644,2006,100000,4,1,1,2,60000
10,11,573,2012,67000,0,0,1,2,185000
12,18,708,2015,60000,4,1,1,0,155000
12,456,708,2019,5000,4,1,1,0,600000
17,279,669,2016,20000,4,1,1,0,300000
10,126,297,2018,12500,4,1,1,0,850000
12,149,501,2019,4000,0,1,1,0,470000
8,196,124,2019,25000,4,1,1,0,600000
20,269,408,2013,70000,1,1,1,2,700000
12,549,568,2007,162000,3,1,1,0,70000
1,9,441,2008,70000,4,1,0,4,650000
10,572,55,2018,70000,1,1,1,2,450000
11,571,460,2014,100000,1,1,1,2,750000
20,269,408,2013,70000,1,1,1,2,775000
9,26,732,2015,80000,4,1,1,2,360000
20,122,583,2010,120000,1,1,1,0,250000
15,490,368,2013,80000,1,1,1,0,600000
12,16,642,2010,90000,4,1,1,0,120000
19,325,393,2012,140000,1,1,1,2,320000
11,494,490,2011,120000,1,1,1,2,400000
12,459,722,2015,60000,1,1,1,0,302000
12,464,659,2014,60000,4,1,1,2,150000
19,251,145,2012,90000,1,1,1,2,200000
10,605,49,2017,65000,4,1,1,0,620000
20,269,421,2012,90000,1,1,1,0,449000
12,16,644,2007,70000,4,1,1,0,100000
10,224,71,2018,2500,4,1,1,0,600000
3,63,640,2012,40000,1,1,1,0,250000
12,59,22,2018,63000,4,1,1,0,550000
18,364,249,2014,70000,1,1,1,0,360000
18,454,339,2012,60000,4,0,0,0,650000
8,191,241,2012,92000,1,0,1,4,199000
11,363,571,2014,89126,1,1,1,0,285000
21,277,349,2009,134000,1,1,0,0,260000
12,94,158,2019,15000,4,0,0,0,869999
10,224,54,2016,42500,1,0,1,0,425000
3,129,554,2012,42000,1,0,0,0,490000
11,566,611,2015,70000,1,1,0,2,750000
9,106,222,2004,110000,4,1,1,4,125000
6,289,137,2014,131365,1,1,1,0,221000
21,503,256,2016,48980,1,0,0,0,724000
9,36,732,2014,46000,4,0,0,0,440000
3,439,15,2009,60000,4,1,1,4,70000
12,58,596,2015,58000,1,0,1,0,511000
12,374,445,2016,22000,1,0,1,0,790000
10,605,49,2017,37000,4,1,1,0,640000
10,407,617,2009,70000,4,1,1,1,120000
3,63,640,2012,98900,1,1,1,4,126000
3,63,640,2012,125000,1,1,1,0,120000
11,485,478,2017,60000,1,1,1,0,650000
10,224,562,2014,80000,4,1,1,2,450000
12,592,0,2010,80000,0,1,1,1,110000
11,69,663,2017,40000,1,1,1,0,600000
11,571,487,2012,80000,1,1,1,2,620000
8,146,209,2014,30000,1,1,1,0,600000
11,68,724,2018,35000,1,1,1,0,795000
17,294,537,2015,60000,1,1,1,0,495000
11,574,582,2014,145000,1,1,1,0,350000
5,367,25,2018,25000,4,1,0,0,300000
15,449,580,2018,70000,1,1,1,0,500000
9,74,706,2014,58000,4,0,1,0,345000
19,257,574,2013,100000,1,1,1,0,220000
9,272,604,2017,14000,4,0,1,0,585000
12,460,708,2018,13800,4,1,0,0,625000
10,126,312,2017,23000,4,0,0,0,1035000
11,574,582,2017,99700,1,1,1,0,600000
9,114,682,2014,49654,1,0,1,0,650000
10,224,562,2016,45457,4,0,1,0,550000
10,614,41,2016,48220,4,0,1,0,660000
10,614,41,2017,11114,4,0,1,0,700000
10,220,201,2008,60208,1,0,1,0,235000
21,503,254,2013,80000,1,0,1,0,475000
13,133,459,2008,98600,1,0,0,0,795000
9,110,577,2015,58000,4,0,0,0,850000
11,574,582,2017,85441,1,0,1,0,585000
11,515,204,2015,64541,1,0,1,0,380000
12,459,702,2019,35000,1,1,1,0,650000
15,308,720,2017,16267,4,0,1,0,434999
21,503,254,2013,71500,1,0,1,0,525000
3,48,74,2008,80000,4,1,1,0,160000
12,588,37,2007,90000,4,1,1,2,160000
10,126,324,2017,14700,4,1,1,0,900000
12,548,632,2017,50000,4,1,1,0,400000
10,407,718,2009,100000,4,1,1,2,150000
21,353,27,2019,24000,4,1,0,0,950000
10,220,618,2007,90000,4,1,1,0,110000
19,73,716,2015,30000,4,1,1,0,375000
5,216,659,2017,80000,4,1,1,0,350000
10,612,163,2012,92686,1,0,1,2,310000
21,510,626,2011,90000,4,1,1,2,350000
10,402,735,2003,60000,4,1,1,0,100000
10,141,604,2014,55000,4,1,1,0,280000
10,143,665,2018,6000,4,1,1,0,360000
12,16,644,2011,40000,4,1,1,2,150000
18,364,304,2017,15000,4,1,0,0,900000
0,80,374,2005,50000,1,1,1,2,120000
6,293,606,2010,90000,4,1,1,2,215000
17,421,672,2013,38500,1,1,1,0,550000
19,327,92,2018,35000,4,1,1,0,775000
12,238,569,2001,49359,4,1,1,4,409999
12,5,549,2005,70000,4,1,1,2,65000
12,547,657,2008,90000,4,1,1,2,200000
12,554,632,2010,50000,4,1,1,2,240000
20,269,428,2012,108731,1,1,1,0,800000
20,269,407,2010,120000,1,1,1,0,400000
19,443,568,2016,60000,1,1,1,0,500000
11,370,207,2007,90000,1,1,1,4,150000
20,184,614,2014,140000,1,1,1,2,500000
10,143,665,2014,80000,4,1,1,0,320000
15,310,720,2013,90000,1,1,1,0,300000
12,16,523,2018,14000,4,1,1,0,285000
19,41,495,2012,70000,1,1,1,2,360000
9,14,404,2009,55000,4,1,1,2,450000
12,16,644,2011,60000,4,1,1,4,175000
3,128,640,2011,74000,1,1,1,2,350000
8,197,241,2020,45000,1,0,1,0,530000
9,114,725,2017,38000,1,0,1,0,1025000
9,52,654,2017,24000,1,0,1,0,950000
9,538,706,2017,29976,4,0,1,0,725000
9,113,706,2017,41000,4,0,1,0,919999
9,271,271,2018,15000,1,0,1,0,700000
9,271,273,2017,36000,1,0,1,0,725000
9,54,654,2017,30646,4,0,1,0,840000
12,554,632,2015,23600,4,0,1,0,365000
9,111,682,2014,71318,1,0,1,0,665000
12,5,689,2003,78098,4,1,1,0,50000
10,139,665,2014,30000,4,1,1,0,225000
10,600,607,2012,45000,4,1,1,2,229999
10,407,615,2008,67000,4,1,1,0,145000
8,145,263,2017,18054,4,0,1,0,750000
9,111,706,2015,40000,1,1,1,0,785000
10,600,688,2011,30000,4,1,1,0,225000
10,572,34,2017,80000,1,1,1,0,300000
10,609,162,2016,20000,1,1,1,0,680000
11,485,480,2016,40000,1,1,1,0,700000
19,262,632,2011,120000,1,1,1,0,180000
8,191,187,2008,120000,1,1,1,2,270000
